year;date;title;authors;n_authors;col_code;volume;start_page;end_page;base_url;filename
2020;2020-07-23;Assessment and projection of the water budget over western Canada using convection-permitting weather research and forecasting simulations;Sopan Kurkute, Zhenhua Li, Yanping Li, and Fei Huo;4;0;24;3677;3697;https://hess.copernicus.org/articles/24/3677/2020/;hess-24-3677-2020.pdf
2020;2020-07-23;A new discrete multiplicative random cascade model for downscaling intermittent rainfall fields;Marc Schleiss;1;2;24;3699;3723;https://hess.copernicus.org/articles/24/3699/2020/;hess-24-3699-2020.pdf
2020;2020-07-23;Climate-dependent propagation of precipitation uncertainty into the water cycle;Ali Fallah, Sungmin O, and Rene Orth;3;0;24;3725;3735;https://hess.copernicus.org/articles/24/3725/2020/;hess-24-3725-2020.pdf
2020;2020-07-23;Using water stable isotopes to understand evaporation, moisture stress, and re-wetting in catchment forest and grassland soils of the summer drought of 2018;Lukas Kleine, Doerthe Tetzlaff, Aaron Smith, Hailong Wang, and Chris Soulsby;5;0;24;3737;3752;https://hess.copernicus.org/articles/24/3737/2020/;hess-24-3737-2020.pdf
2020;2020-07-24;Weak sensitivity of the terrestrial water budget to global soil texture maps in the ORCHIDEE land surface model;Salma Tafasca, Agnès Ducharne, and Christian Valentin;3;1;24;3753;3774;https://hess.copernicus.org/articles/24/3753/2020/;hess-24-3753-2020.pdf
2020;2020-07-24;The influence of assimilating leaf area index in a land surface model on global water fluxes and storages;Xinxuan Zhang, Viviana Maggioni, Azbina Rahman, Paul Houser, Yuan Xue, Timothy Sauer, Sujay Kumar, and David Mocko;8;0;24;3775;3788;https://hess.copernicus.org/articles/24/3775/2020/;hess-24-3775-2020.pdf
2020;2020-07-27;Evapotranspiration partition using the multiple energy balance version of the ISBA-A-gs land surface model over two irrigated crops in a semi-arid Mediterranean region (Marrakech, Morocco);Ghizlane Aouade, Lionel Jarlan, Jamal Ezzahar, Salah Er-Raki, Adrien Napoly, Abdelfattah Benkaddour, Said Khabba, Gilles Boulet, Sébastien Garrigues, Abdelghani Chehbouni, and Aaron Boone;11;1;24;3789;3814;https://hess.copernicus.org/articles/24/3789/2020/;hess-24-3789-2020.pdf
2020;2020-07-29;Risks and opportunities for a Swiss hydroelectricity company in a changing climate;Kirsti Hakala, Nans Addor, Thibault Gobbe, Johann Ruffieux, and Jan Seibert;5;0;24;3815;3833;https://hess.copernicus.org/articles/24/3815/2020/;hess-24-3815-2020.pdf
2020;2020-07-29;Survival of the Qaidam mega-lake system under mid-Pliocene climates and its restoration under future climates;Dieter Scherer;1;0;24;3835;3850;https://hess.copernicus.org/articles/24/3835/2020/;hess-24-3835-2020.pdf
2020;2020-07-30;The benefit of using an ensemble of seasonal streamflow forecasts in water allocation decisions;Alexander Kaune, Faysal Chowdhury, Micha Werner, and James Bennett;4;0;24;3851;3870;https://hess.copernicus.org/articles/24/3851/2020/;hess-24-3851-2020.pdf
2020;2020-07-30;A Fast-Response Automated Gas Equilibrator (FaRAGE) for continuous in situ measurement of CH4 and CO2 dissolved in water;Shangbin Xiao, Liu Liu, Wei Wang, Andreas Lorke, Jason Woodhouse, and Hans-Peter Grossart;6;2;24;3871;3880;https://hess.copernicus.org/articles/24/3871/2020/;hess-24-3871-2020.pdf
2020;2020-08-04;Do surface lateral flows matter for data assimilation of soil moisture observations into hyperresolution land models?;Yohei Sawada;1;2;24;3881;3898;https://hess.copernicus.org/articles/24/3881/2020/;hess-24-3881-2020.pdf
2020;2020-08-07;Revisiting the global hydrological cycle: is it intensifying?;Demetris Koutsoyiannis;1;1;24;3899;3932;https://hess.copernicus.org/articles/24/3899/2020/;hess-24-3899-2020.pdf
2020;2020-08-11;A coupled atmospheric–hydrologic modeling system with variable grid sizes for rainfall–runoff simulation in semi-humid and semi-arid watersheds: how does the coupling scale affects the results?;Jiyang Tian, Jia Liu, Yang Wang, Wei Wang, Chuanzhe Li, and Chunqi Hu;6;0;24;3933;3949;https://hess.copernicus.org/articles/24/3933/2020/;hess-24-3933-2020.pdf
2020;2020-08-11;Future streamflow regime changes in the United States: assessment using functional classification;Manuela I. Brunner, Lieke A. Melsen, Andrew J. Newman, Andrew W. Wood, and Martyn P. Clark;5;0;24;3951;3966;https://hess.copernicus.org/articles/24/3951/2020/;hess-24-3951-2020.pdf
2020;2020-08-12;Stochastic simulation of streamflow and spatial extremes: a continuous, wavelet-based approach;Manuela I. Brunner and Eric Gilleland;2;0;24;3967;3982;https://hess.copernicus.org/articles/24/3967/2020/;hess-24-3967-2020.pdf
2020;2020-08-18;New model of reactive transport in a single-well push–pull test with aquitard effect and wellbore storage;Quanrong Wang, Junxia Wang, Hongbin Zhan, and Wenguang Shi;4;2;24;3983;4000;https://hess.copernicus.org/articles/24/3983/2020/;hess-24-3983-2020.pdf
2020;2020-08-18;A new form of the Saint-Venant equations for variable topography;Cheng-Wei Yu, Ben R. Hodges, and Frank Liu;3;0;24;4001;4024;https://hess.copernicus.org/articles/24/4001/2020/;hess-24-4001-2020.pdf
2020;2020-08-20;Evaluation of the WMO Solid Precipitation Intercomparison Experiment (SPICE) transfer functions for adjusting the wind bias in solid precipitation measurements;Craig D. Smith, Amber Ross, John Kochendorfer, Michael E. Earle, Mareile Wolff, Samuel Buisán, Yves-Alain Roulet, and Timo Laine;8;0;24;4025;4043;https://hess.copernicus.org/articles/24/4025/2020/;hess-24-4025-2020.pdf
2020;2020-08-20;A combination of soil water extraction methods quantifies the isotopic mixing of waters held at separate tensions in soil;William H. Bowers, Jason J. Mercer, Mark S. Pleasants, and David G. Williams;4;0;24;4045;4060;https://hess.copernicus.org/articles/24/4045/2020/;hess-24-4045-2020.pdf
2020;2020-08-21;Sensitivity of snow models to the accuracy of meteorological forcings in mountain environments;Silvia Terzago, Valentina Andreoli, Gabriele Arduini, Gianpaolo Balsamo, Lorenzo Campo, Claudio Cassardo, Edoardo Cremonese, Daniele Dolia, Simone Gabellani, Jost von Hardenberg, Umberto Morra di Cella, Elisa Palazzi, Gaia Piazzi, Paolo Pogliotti, and Antonello Provenzale;15;0;24;4061;4090;https://hess.copernicus.org/articles/24/4061/2020/;hess-24-4061-2020.pdf
2020;2020-08-21;Development of a revised method for indicators of hydrologic alteration for analyzing the cumulative impacts of cascading reservoirs on flow regime;Xingyu Zhou, Xiaorong Huang, Hongbin Zhao, and Kai Ma;4;1;24;4091;4107;https://hess.copernicus.org/articles/24/4091/2020/;hess-24-4091-2020.pdf
2020;2020-08-21;Estimation of annual runoff by exploiting long-term spatial patterns and short records within a geostatistical framework;Thea Roksvåg, Ingelin Steinsland, and Kolbjørn Engeland;3;1;24;4109;4133;https://hess.copernicus.org/articles/24/4109/2020/;hess-24-4109-2020.pdf
2020;2020-08-25;Predicting discharge capacity of vegetated compound channels: uncertainty and identifiability of one-dimensional process-based models;Adam Kiczko, Kaisa Västilä, Adam Kozioł, Janusz Kubrak, Elżbieta Kubrak, and Marcin Krukowski;6;0;24;4135;4167;https://hess.copernicus.org/articles/24/4135/2020/;hess-24-4135-2020.pdf
2020;2020-08-26;Hydrological and runoff formation processes based on isotope tracing during ablation period in the source regions of Yangtze River;Zong-Jie Li, Zong-Xing Li, Ling-Ling Song, Juan Gui, Jian Xue, Bai Juan Zhang, and Wen De Gao;7;2;24;4169;4187;https://hess.copernicus.org/articles/24/4169/2020/;hess-24-4169-2020.pdf
2020;2020-08-27;Data-driven estimates of evapotranspiration and its controls in the Congo Basin;Michael W. Burnett, Gregory R. Quetin, and Alexandra G. Konings;3;0;24;4189;4211;https://hess.copernicus.org/articles/24/4189/2020/;hess-24-4189-2020.pdf
2020;2020-08-28;A field-validated surrogate crop model for predicting root-zone moisture and salt content in regions with shallow groundwater;Zhongyi Liu, Zailin Huo, Chaozi Wang, Limin Zhang, Xianghao Wang, Guanhua Huang, Xu Xu, and Tammo Siert Steenhuis;8;0;24;4213;4237;https://hess.copernicus.org/articles/24/4213/2020/;hess-24-4213-2020.pdf
2020;2020-08-28;Physically based model for gully simulation: application to the Brazilian semiarid region;Pedro Henrique Lima Alencar, José Carlos de Araújo, and Adunias dos Santos Teixeira;3;1;24;4239;4255;https://hess.copernicus.org/articles/24/4239/2020/;hess-24-4239-2020.pdf
2020;2020-08-31;Coalescence of bacterial groups originating from urban runoffs and artificial infiltration systems among aquifer microbiomes;Yannick Colin, Rayan Bouchali, Laurence Marjolet, Romain Marti, Florian Vautrin, Jérémy Voisin, Emilie Bourgeois, Veronica Rodriguez-Nava, Didier Blaha, Thierry Winiarski, Florian Mermillod-Blondin, and Benoit Cournoyer;12;0;24;4257;4273;https://hess.copernicus.org/articles/24/4257/2020/;hess-24-4257-2020.pdf
2020;2020-09-02;Calibration of a lumped karst system model and application to the Qachqouch karst spring (Lebanon) under climate change conditions;Emmanuel Dubois, Joanna Doummar, Séverin Pistre, and Marie Larocque;4;0;24;4275;4290;https://hess.copernicus.org/articles/24/4275/2020/;hess-24-4275-2020.pdf
2020;2020-09-02;Data assimilation for continuous global assessment of severe conditions over terrestrial surfaces;Clément Albergel, Yongjun Zheng, Bertrand Bonan, Emanuel Dutra, Nemesio Rodríguez-Fernández, Simon Munier, Clara Draper, Patricia de Rosnay, Joaquin Muñoz-Sabater, Gianpaolo Balsamo, David Fairbairn, Catherine Meurey, and Jean-Christophe Calvet;13;2;24;4291;4316;https://hess.copernicus.org/articles/24/4291/2020/;hess-24-4291-2020.pdf
2020;2020-09-03;Climate elasticity of evapotranspiration shifts the water balance of Mediterranean climates during multi-year droughts;Francesco Avanzi, Joseph Rungee, Tessa Maurer, Roger Bales, Qin Ma, Steven Glaser, and Martha Conklin;7;0;24;4317;4337;https://hess.copernicus.org/articles/24/4317/2020/;hess-24-4317-2020.pdf
2020;2020-09-04;Assessment of meteorological extremes using a synoptic weather generator and a downscaling model based on analogues;Damien Raynaud, Benoit Hingray, Guillaume Evin, Anne-Catherine Favre, and Jérémy Chardon;5;0;24;4339;4352;https://hess.copernicus.org/articles/24/4339/2020/;hess-24-4339-2020.pdf
2020;2020-09-09;Identifying recharge under subtle ephemeral features in a flat-lying semi-arid region using a combined geophysical approach;Brady A. Flinchum, Eddie Banks, Michael Hatch, Okke Batelaan, Luk J. M. Peeters, and Sylvain Pasquet;6;2;24;4353;4368;https://hess.copernicus.org/articles/24/4353/2020/;hess-24-4353-2020.pdf
2020;2020-09-09;The influence of a prolonged meteorological drought on catchment water storage capacity: a hydrological-model perspective;Zhengke Pan, Pan Liu, Chong-Yu Xu, Lei Cheng, Jing Tian, Shujie Cheng, and Kang Xie;7;1;24;4369;4387;https://hess.copernicus.org/articles/24/4369/2020/;hess-24-4369-2020.pdf
2020;2020-09-09;Adaptive clustering: reducing the computational costs of distributed (hydrological) modelling by exploiting time-variable similarity among model elements;Uwe Ehret, Rik van Pruijssen, Marina Bortoli, Ralf Loritz, Elnaz Azmi, and Erwin Zehe;6;2;24;4389;4411;https://hess.copernicus.org/articles/24/4389/2020/;hess-24-4389-2020.pdf
2020;2020-09-11;In situ measurements of soil and plant water isotopes: a review of approaches, practical considerations and a vision for the future;Matthias Beyer, Kathrin Kühnhammer, and Maren Dubbert;3;0;24;4413;4440;https://hess.copernicus.org/articles/24/4413/2020/;hess-24-4413-2020.pdf
2020;2020-09-15;Assessing the degree of detail of temperature-based snow routines for runoff modelling in mountainous areas in central Europe;Marc Girons Lopez, Marc J. P. Vis, Michal Jenicek, Nena Griessinger, and Jan Seibert;5;1;24;4441;4461;https://hess.copernicus.org/articles/24/4441/2020/;hess-24-4441-2020.pdf
2020;2020-09-15;A systematic assessment of uncertainties in large-scale soil loss estimation from different representations of USLE input factors – a case study for Kenya and Uganda;Christoph Schürz, Bano Mehdi, Jens Kiesel, Karsten Schulz, and Mathew Herrnegger;5;1;24;4463;4489;https://hess.copernicus.org/articles/24/4463/2020/;hess-24-4463-2020.pdf
2020;2020-09-16;Novel Keeling-plot-based methods to estimate the isotopic composition of ambient water vapor;Yusen Yuan, Taisheng Du, Honglang Wang, and Lixin Wang;4;bw;24;4491;4501;https://hess.copernicus.org/articles/24/4491/2020/;hess-24-4491-2020.pdf
2020;2020-09-16;Specific climate classification for Mediterranean hydrology and future evolution under Med-CORDEX regional climate model scenarios;Antoine Allam, Roger Moussa, Wajdi Najem, and Claude Bocquillon;4;2;24;4503;4521;https://hess.copernicus.org/articles/24/4503/2020/;hess-24-4503-2020.pdf
2020;2020-09-17;Histogram via entropy reduction (HER): an information-theoretic alternative for geostatistics;Stephanie Thiesen, Diego M. Vieira, Mirko Mälicke, Ralf Loritz, J. Florian Wellmann, and Uwe Ehret;6;0;24;4523;4540;https://hess.copernicus.org/articles/24/4523/2020/;hess-24-4523-2020.pdf
2020;2020-09-21;A universal Standardized Precipitation Index candidate distribution function for observations and simulations;Patrick Pieper, André Düsterhus, and Johanna Baehr;3;0;24;4541;4565;https://hess.copernicus.org/articles/24/4541/2020/;hess-24-4541-2020.pdf
2020;2020-09-21;Technical Note: Improved sampling of behavioral subsurface flow model parameters using active subspaces;Daniel Erdal and Olaf A. Cirpka;2;1;24;4567;4574;https://hess.copernicus.org/articles/24/4567/2020/;hess-24-4567-2020.pdf
2020;2020-09-22;Hydrology and beyond: the scientific work of August Colding revisited;Dan Rosbjerg;1;0;24;4575;4585;https://hess.copernicus.org/articles/24/4575/2020/;hess-24-4575-2020.pdf
2020;2020-09-22;Rainfall interception and redistribution by a common North American understory and pasture forb, Eupatorium capillifolium (Lam. dogfennel);D. Alex R. Gordon, Miriam Coenders-Gerrits, Brent A. Sellers, S. M. Moein Sadeghi, and John T. Van Stan II;5;1;24;4587;4599;https://hess.copernicus.org/articles/24/4587/2020/;hess-24-4587-2020.pdf
2020;2020-09-22;An uncertainty partition approach for inferring interactive hydrologic risks;Yurui Fan, Kai Huang, Guohe Huang, Yongping Li, and Feng Wang;5;1;24;4601;4624;https://hess.copernicus.org/articles/24/4601/2020/;hess-24-4601-2020.pdf
2020;2020-09-23;Global distribution of hydrologic controls on forest growth;Caspar T. J. Roebroek, Lieke A. Melsen, Anne J. Hoek van Dijke, Ying Fan, and Adriaan J. Teuling;5;1;24;4625;4639;https://hess.copernicus.org/articles/24/4625/2020/;hess-24-4625-2020.pdf
2020;2020-09-24;Coupled machine learning and the limits of acceptability approach applied in parameter identification for a distributed hydrological model;Aynom T. Teweldebrhan, Thomas V. Schuler, John F. Burkhart, and Morten Hjorth-Jensen;4;1;24;4641;4658;https://hess.copernicus.org/articles/24/4641/2020/;hess-24-4641-2020.pdf
2020;2020-09-25;Estimation of subsurface soil moisture from surface soil moisture in cold mountainous areas;Jie Tian, Zhibo Han, Heye Reemt Bogena, Johan Alexander Huisman, Carsten Montzka, Baoqing Zhang, and Chansheng He;7;2;24;4659;4674;https://hess.copernicus.org/articles/24/4659/2020/;hess-24-4659-2020.pdf
2020;2020-09-28;Throughfall isotopic composition in relation to drop size at the intra-event scale in a Mediterranean Scots pine stand;Juan Pinos, Jérôme Latron, Kazuki Nanko, Delphis F. Levia, and Pilar Llorens;5;1;24;4675;4690;https://hess.copernicus.org/articles/24/4675/2020/;hess-24-4675-2020.pdf
2020;2020-10-05;Hydrology and water resources management in ancient India;Pushpendra Kumar Singh, Pankaj Dey, Sharad Kumar Jain, and Pradeep P. Mujumdar;4;0;24;4691;4707;https://hess.copernicus.org/articles/24/4691/2020/;hess-24-4691-2020.pdf
2020;2020-10-05;Technical note: A time-integrated sediment trap to sample diatoms for hydrological tracing;Jasper Foets, Carlos E. Wetzel, Núria Martínez-Carreras, Adriaan J. Teuling, Jean-François Iffly, and Laurent Pfister;6;2;24;4709;4725;https://hess.copernicus.org/articles/24/4709/2020/;hess-24-4709-2020.pdf
2020;2020-10-05;A Water-Energy-Food Nexus approach for conducting trade-off analysis: Morocco's phosphate industry in the Khouribga region;Sang-Hyun Lee, Amjad T. Assi, Bassel Daher, Fatima E. Mengoub, and Rabi H. Mohtar;5;0;24;4727;4741;https://hess.copernicus.org/articles/24/4727/2020/;hess-24-4727-2020.pdf
